,ARAF,BRAF,CBL,DUSP4,DUSP6,EGFR,ERRFI1,GRB2,HRAS,KRAS,MAP2K1,MAP2K2,MAPK1,MAPK3,NRAS,PTPN11,RAF1,SHC1,SOS1,SPRY2,SPRY4,mARAF,mBRAF,mCBL,mDUSP4,mDUSP6,mEGFR,mERRFI1,mGRB2,mHRAS,mKRAS,mMAP2K1,mMAP2K2,mMAPK1,mMAPK3,mNRAS,mPTPN11,mRAF1,mSHC1,mSOS1,mSPRY2,mSPRY4
NCIH1568,-0.772354294635968,-0.710334065882038,0.0475238918270706,-0.292757269086327,-1.09718925817947,2.65574207545068,0.0272379288445163,-0.289561307947745,0.521095632385571,-0.904934184711341,0.352172055278407,0.236081345623741,0.0020666179908512,-0.182883289767488,0.616504326526667,-0.0503685768127146,-0.355614557626697,1.257548046143841,-0.605191018263001,,-2.15415249662753,2.8720493678414143,1.0030003966865764,2.372698669589697,3.2549492829134374,2.622811796921553,4.991601970809849,4.107288756824385,3.257550234978991,2.5144088161215548,2.490648467292047,2.879428767853179,3.046767534653816,2.774162483228073,3.237807484747058,2.9045321359429064,3.0483816480491432,3.1317175279954643,4.573865260159676,2.2907027770589963,2.3005971182810927,2.3666953974599436
NCIH1944,0.596775136439323,-0.0452550538659848,-0.96800729654304,0.502395403341893,-1.34195059580198,-1.73448707647715,0.444507805170901,-1.08421946275657,-0.578748237893169,0.08872398091907102,0.272568203875879,-0.393030496651674,-0.719368811712648,0.186453894192473,0.28203439051913,0.335991682711184,-0.170381978327138,1.110998225689366,-0.427536710989912,,0.191505279506858,2.7457248479157506,1.9571157031015445,2.155530675037049,0.029869433602277704,0.7665277453599314,-0.5933525256074713,1.131082705647775,3.568058370760496,3.450993389008041,2.1316852592721314,3.1701854557190803,3.490641907254581,2.7027696166582844,2.3987857852653285,3.2695613345920664,3.8527145171279007,3.0829140526910166,1.9133279237300898,2.463751107715209,1.0280038271037566,-2.4179061617795097
NCIH441,0.0700304021965257,1.24890366610482,0.0368803034160916,-0.0066449140414126,2.79160108667344,-0.757414912725522,1.96077486753322,-0.225381296989872,-0.619668699443461,0.46838092651431573,-0.171700449159781,0.125668627596897,0.4121055416746,1.13365840246602,-0.439827274886059,0.270338517012544,0.447275727314597,0.1659495873548672,0.708573203191652,,0.0017743232800515,3.0906150893240416,2.119640141930254,2.601718843959891,0.1892309650948895,1.8653351568863736,-3.367477346459592,2.9492798746806526,3.352861114465905,2.424970853177002,2.38355659996917,2.6518184166321586,3.725613906002634,2.896867282889727,2.548890329529548,3.464034456159969,4.153956907153244,3.442377711972472,3.402067003431513,2.164673837041834,0.7460669015983245,0.4864058739451875
KURAMOCHI,-0.988835838342866,-1.22810070425778,-0.8898009340858,-2.4078768011794,-1.19896157344764,-1.73869767643743,-1.69665906689977,-0.989087100894243,2.44793529906965,7.036746313162361,-1.38370757566632,-2.27223029477462,-1.42046833455727,-2.20922683099482,2.04968291979005,-1.61235299919969,-0.624062785091561,-0.2145345979472314,-1.22532520474912,,0.350071607888587,2.6415755847189955,1.6176183611377861,2.3666016029074624,-2.8446434191911347,4.335960444616011,-3.1300273863099335,4.625394293076634,3.262559640469315,3.0552127116300265,1.8683763153334,2.349487762680265,3.796383171473383,2.829388391182918,2.795774101964182,3.340597759533226,3.5214248347019814,3.4468938764786614,5.147197921217281,2.809752031927735,-3.4586030025258307,3.4554582683885924
KATOIII,0.960236353967168,0.757409773563136,0.753798590374336,1.91544846194267,-0.346521748136681,-1.33380761211706,0.461937049215294,1.0039688793108,-0.431417871001216,-0.3442843964149116,0.518429224969729,0.532512545464487,0.603603307288309,0.0202175567455484,-0.26011371745054,0.122641587068192,0.0341874148084569,-1.808401737477141,0.84096101289451,,-0.769891874295366,2.7434623889700487,1.7555172492899975,2.4380595965551572,-2.682017024055394,2.982733149851464,-2.725210602154572,0.1898349272704688,4.154966046778712,2.6836208871790355,2.3666953974599436,3.301667980113553,3.775671640416376,3.193980491731408,2.804898591193661,3.353123460929143,3.9579423861725576,3.666260564872249,3.654368233869515,2.18944550980611,2.5690639577947234,1.0017562479696152
UBLC1,-0.429093093238423,-0.720619521599697,-0.357011893973472,1.36455155743656,0.212797091737557,5.15439445100631,0.80986546720937,0.0500594191657594,0.577036309493286,-0.322737214184183,-0.425627054144908,-0.660702218272611,-0.249452011409728,-1.34801940367008,-0.429648230844594,-0.573695252280861,-0.350031624308431,-1.464462281719198,0.0279985044106656,,-0.583542395930696,2.4417729575745972,0.7052338416950922,1.6752649780415594,1.8371502111096583,2.6299300885022023,3.299197878136508,2.6367475212033678,3.347740344562019,2.8146299731647657,1.4952810442783353,3.0226030001357946,3.339105642488503,2.8758557981809636,1.9496602514803276,2.5646339231019653,2.8685861658242424,2.9214665966578375,4.862398205581054,1.2840982778050578,1.297487737274876,0.5229221647132237
MFE319,,-1.11153412426093,-0.607074624118957,,,0.998453637344031,-1.14459968193892,-0.684835918427233,0.448144649811453,,-0.282391760338247,-0.343073924669506,-0.788302435568096,-1.00614652836258,0.578971249759883,0.35510782353787,,,-1.01486893910729,1.13789060192224,0.258831551851527,2.904986660247246,0.5059135794049701,2.174078767828907,-2.4514749684841144,3.4076829713511096,2.4340606237820857,3.2110049304876314,3.3273319441970823,3.580798574953656,2.246234823106025,3.413958938831321,3.2509053587447827,2.7262567841552925,2.467056614941829,3.2951514459724933,3.608051646663541,3.340750035798077,4.033520024590498,1.5292576953065724,1.9159353603033766,2.7891631051420434
HDMYZ,,-0.457538230619988,0.800120493879832,,,-0.585277403429935,4.08293228280827,0.527642195510117,-0.289472410402072,,-0.23721486111068,0.326798195535786,-0.200408821702476,0.225291260518747,0.128229618826725,-0.244584297787038,,,0.0760782736365787,2.78008869297598,2.6413316976942,2.372055183927015,1.2580773933190823,1.601254519626081,2.518293068805634,0.08606759843739227,2.770730747272773,3.3256761035696187,2.959944461248125,2.707436679603045,2.2112469143385383,2.806537147816864,2.9521042625157734,2.088590809193166,2.398022537427157,3.1027239581321537,2.6171914323836867,2.885833698686153,3.3139859846698583,1.7779681378344783,3.6538427756669423,-0.26104793121437514
HDQP1,,-1.03464356757067,-0.778739178425308,,,0.553423725177334,-1.22264955658046,-0.376206089840057,0.557257328807618,,-1.63494924315904,-1.36479892601712,-0.997639073836985,-0.653793223332209,0.637274146157744,-1.24130409533784,,,0.105166475936644,1.02003936463554,-0.438870137825272,2.2128299553333526,1.8143001746301326,2.109421371781565,0.009762194344723892,2.103599865221767,4.959643708575972,2.128970718426479,2.9110889994848863,2.7302616894674294,1.7204263615232074,2.6576126807864293,3.8879393074116613,2.4334379014128076,2.4896702856370223,2.846199249259614,3.7348346511779384,2.8994085803183998,3.3767646519659658,1.852191131252476,1.245772880368475,2.1080945940479543
JHH6,,0.369222720895191,-0.282001900750563,,,1.45345503770753,-0.296670044334371,-0.269314188636572,0.0825981946634025,,-0.729234558067375,-0.556468716613064,0.0390509622224109,-0.520107642202516,0.0056314980996776,0.0922705864310266,,,0.414629673792384,-0.0491790910500222,-0.785166082313048,2.9479328684206965,1.892078296908949,1.7647325091674368,0.5976984911636098,3.811143545935936,2.0827772221068304,3.8436542248702175,3.4740047464879655,2.780451479587245,2.7203410251864426,2.7969276137416386,3.308405694457947,3.600247674071018,2.250506226967984,3.383589943175005,3.9122649761508694,3.8569076795325064,3.0606441624811334,1.9006841257830456,3.112986280410423,2.4067739224956606
L428,,0.605771168180381,0.799449307444635,,,-2.41189071609141,-0.797562786913275,1.00567730772763,-0.237808038295559,,1.87979809936417,1.47062871073376,0.384622382861611,0.851425303017075,0.0143906897913495,-0.402198045094582,,,0.102016733582632,-1.52188485000785,-2.04001246438593,2.423757932324098,2.233727926584458,2.829394296061233,0.10208716408334863,1.0987922724700534,-2.858857974671974,-1.8918207175053718,3.9967317333551002,2.2824599336900095,3.7315437505533784,3.3620164010528595,4.265994097251082,2.3787865864876223,3.135607253018478,3.439654983207004,3.4134552790576573,3.6347030602178796,2.5993879443951458,1.669998532202448,-3.8842473454382804,-3.867556460357878
LMSU,,0.244472890506708,0.0565066984350902,,,-0.141266924701598,0.276882835676581,-0.0459483492513242,0.596985285722626,,-0.244099801333254,0.536805235409324,0.211625712508087,0.30060822946204,0.338774333176651,0.473122509509442,,,0.889781473493709,-1.41250236240388,-0.983103829058516,2.8825243809512555,1.4326148113883947,2.4669887452854775,2.202921651480712,1.9669850758787828,2.7429024118694207,4.468505890945724,3.3621203915135616,3.0414940472506533,1.8005424523292162,3.2854460307359283,3.5727388189791225,2.424652271922814,2.975208085995807,3.240699936998216,3.8376054468959677,3.866801765067015,4.458484076803091,2.071448431719652,0.5612145092991196,2.3105830241051075
HUPT4,,-0.672970536491264,-0.500651944795979,,,0.228697973144274,-0.816800008943303,-0.253530373962234,0.70605471812162,,-0.408319541200506,-0.720362683867229,-0.303088134858904,-0.494718369922693,0.115653297933097,0.0358535768890802,,,-0.416218063822594,-0.689806233492003,-0.695729803206385,2.9129646065487993,1.7401415607555442,2.8014737538595496,4.758131587475559,2.7719510189502534,-2.120755323774446,0.36754861076225254,3.6875260386602844,2.877618558229112,2.2831127311542256,2.8365958522140735,3.7623970734723042,2.2990919992394736,2.9616582932202395,3.6454942816245284,3.354549421334753,3.596177370268634,2.4812165162791002,2.5256486411080847,-2.0979151325363294,-2.926588746749455
SW1783,,1.004501960992,-0.773118833038251,,,0.509896604019261,-0.393320409060049,0.173902525725013,-0.271371360046644,,0.0050871822758112,-0.0409931424584743,0.257994726812238,0.455784905611332,-0.103673008526911,-0.0273888569259997,,,-0.0743957823418183,-1.24750845263317,-0.332563719204538,2.438723085483518,1.2550147171197812,1.398237754009705,4.078487839594255,2.8048864885389437,2.72047930544123,3.1715577766042435,3.1757261233387672,3.1090654231367436,2.3493350821829937,2.8179503968020683,3.8397963394307966,2.8800857040276644,2.0320694965041746,3.4256428092332825,3.5005146737726966,3.2921894816369677,3.7079514223869494,1.3667190079949798,3.498015514842169,3.084553262208331
UMUC3,,0.002992797797408,0.980671516562239,,,-0.4340408203853,1.14644330156888,0.0390534053639849,-0.938023005707285,,1.58820350761625,0.58550379723384,-0.222009489570699,-0.418472922833287,-0.383829437564717,-0.0360775462006886,,,-0.718351184529519,0.375135875600854,0.421962194324,2.383824008003147,1.1595568592954646,2.1792597269597356,0.5803087750461601,2.0944126630849036,3.601399785674798,2.8084142552092137,3.203827159566683,3.0186037166262754,2.160633204436235,2.945932600001385,3.3179606897583556,2.505925857012063,2.644478323725095,3.422002773995237,4.026871963106697,3.549818515977883,3.2369553999346667,1.5563767404820124,2.1122898305355906,0.5740539119230893
G402,-0.181497698690277,0.113653664533892,-0.0918460446722474,-1.14885406380945,,-2.60903635523732,-0.813005938566586,-0.698792271632762,-1.22515788706843,-3.4777895322648202,-0.974598907148494,0.300210114834103,0.0562415768187383,-0.766885502779132,-0.156452465939377,-0.439969685564473,0.851159627142333,-0.1000254720004379,0.585554897920618,,0.126272048572885,2.5515133432819828,1.4926096708167838,2.497584281275776,-2.4296221907049844,-1.3100706287661288,-2.48422448251701,-1.456236254213998,3.9595781215253036,2.473365303941441,2.4414161674634705,2.8665514036667266,3.356677586474125,2.760073229169362,1.9685979659285802,3.2273042060641144,3.652995766891078,3.5994743052462375,3.0809691604001634,1.8061027770768172,-2.955540877819363,-2.9571944858489103
U118MG,-0.342417114661045,-0.494697990607304,-0.645352023908026,0.172582980516372,,1.45322796963478,0.239673187327439,-0.272576700176772,-0.042950924708992,-0.700009767358001,-0.678212910652798,-0.58056434449422,0.489230804857284,0.219145424058109,0.373400349535306,-0.287058508721249,-0.0745671426083716,-1.3729751393954022,-0.210283591689786,,-0.402285342689914,2.516284185480256,1.2685350751814803,2.0042397022406098,1.654956062733113,-0.3907031046142166,2.805588200502889,2.094519791363732,3.1969001181443057,3.1134041919259663,1.7802248674134489,2.8501745681447517,3.7009537653467093,2.490457879826325,1.8262220856996652,3.333471564265892,3.7033714362361216,3.605405449602198,4.353178242531317,1.6849942637515642,0.5424463763958709,0.5237457976920658
KYSE150,0.324596528156212,-0.0906705555380476,0.322072566961374,-0.669442092351176,,3.02959493654597,-0.169561185086386,-0.710889115238441,0.282957143213532,-0.27641571944631627,0.547445701326588,-0.0466061643418603,0.0436644278309731,0.0599109700129701,0.494454102953706,0.304004438098613,-0.0720726201384411,2.5007046730457,-0.188349811697647,,-0.796959593428635,2.339061659804063,1.2524686394705442,2.693457578132571,0.8229949218640301,3.007818934689138,4.65998028914801,2.679506683284964,3.2322657779869606,3.3638450553200125,2.3379039731184004,2.9965469416218284,3.6276713808728167,2.56529545141027,1.891999899591303,3.6468588248513236,3.878265581296626,3.4982635944951617,2.6983432406320675,1.9791266089663566,1.4218738376253606,1.5584014271735263
NCIH1155,0.766823845697181,0.443924525742907,0.616307823424214,1.24978822858003,,-1.31819840991197,1.68189534059014,-0.190791370124652,-0.420337237365246,-1.4777417242854352,0.458699065124322,0.270585360962279,0.441476049464784,-0.0005932004778421,-0.610050304879116,0.270156642723491,0.688805327232671,-1.991839869756533,-0.0787711495912641,,2.3832356574681,2.4476460144265566,2.2499530080894274,2.5073772834153676,1.7808249041752755,1.4732584453245676,-2.9833058029459534,1.5556256586568507,3.5871899697455265,2.7950776890731683,2.599744612229718,2.4312509179184216,3.1155709726635044,2.6166583346717798,2.163058622893115,3.2892634565580985,3.998193362192723,3.9530862508450633,2.1235732530397446,2.3118222983465277,1.516155275774288,0.3202920403921745
NCIN87,-1.19908172394186,-1.00888297013543,-0.945544679501231,-1.39060395764596,,1.41519519136423,0.537333943272733,0.881002508187656,0.813383519205254,2.127068432016314,-1.2957330313124,-1.15867677241777,-0.393515075134029,-0.435497714472901,0.340340652719603,-0.460569950142836,-0.779835051742579,-0.44348070329675404,-0.491676540916005,,0.264569312905042,2.4654264704998736,1.5104216736691194,2.6865745751238417,-2.7213391088062298,3.3138659534616,-2.4102660766342314,-1.3601861655741598,3.403464809104557,1.5835250556485116,2.3441204330228835,2.81958561278812,3.3687878198641092,3.14181765901562,1.6516618038375641,3.241505823928174,3.3134439112074516,3.4610185435361767,2.408214572477859,3.016534401183254,2.325813219113253,-1.8149503100423678
OPM2,0.417777917708847,0.402850604366213,0.193572509628802,0.821444087011058,,-2.21824219653041,-0.677332082964572,-0.608520828677283,0.379149008580194,0.996017516962007,0.684042707088465,0.623366072547115,-0.0579456819850275,0.0265121266406333,0.1179212385205,-0.0790575255271379,0.0751644279654913,1.758069614340299,-0.29156277625828,,-1.90168223164097,2.6802266923676115,1.4240043182711781,2.10118346379824,-0.7358354989129112,1.3739788353972417,4.2421077424827445,4.731388654243353,3.200112896897314,3.1940584044896614,2.1629091469210993,3.670308068528501,3.0123976318228913,2.8278578525069222,2.201798545222495,3.408484102246433,3.7821603034921516,3.003273764887333,4.173683945698071,1.7386627953427776,0.6911652177686328,-0.48852448636040424
PL45,0.187239244439216,0.402472479682288,0.397191725498599,-0.653138312766723,,1.58879319591154,1.42417261817237,0.0929010870117316,0.124363225649064,0.3436458393607411,0.988591139682137,0.3623041200707,-0.236133599854487,0.752812583433827,-0.111871263461074,0.726825967481555,-0.220840805532521,0.5225185832194483,0.16966004621133,,-0.0690123875685882,,,,,,,,,,,,,,,,,,,,,
SKCO1,0.35128230195212,0.30754111789425,-0.751394564609959,2.48900295262134,,0.653133803853829,-0.417649244908393,-0.0626692900491602,0.9682438644297,2.89036358902881,-0.53352815555964,-0.707463847106973,-0.533108788480957,-0.0519699019456354,-0.183676902194413,-0.156144561351719,-0.367923682585659,-1.125331390404474,0.360344155696711,,0.72095012378999,2.5357106578278397,2.140361414023191,2.144491650684016,0.7083116170797171,2.828082556991905,-2.0943765152482445,2.9441126101243844,3.1207909992920033,3.0395960372003783,2.4384001261255825,2.3955197261476617,3.530197272523704,2.230834493897922,2.5392212088888053,3.8708467815093983,3.9328172977247604,3.9681499986477866,3.921997098375231,2.302825064198653,0.3686074673653647,-1.1434203419756779
SUDHL4,-0.450046815573793,-0.231105150899935,0.768864130578001,-1.57270665800266,,-2.47710478832037,-0.484346690932683,1.78449541716994,-0.239835751670591,-0.30689309584948,1.76444103875726,1.56845388307089,-0.106011241388505,-0.140457355514775,0.41284141027252,0.0445970373800646,-0.247113148395228,1.342564279888577,-0.488105303891037,,-2.40559155300329,2.5298162785366087,1.7918994594289697,1.9564416405634366,-1.2938938648875609,1.6284304077403897,-0.798258838296584,-0.198944963172848,4.581227841875924,2.6495096560882745,3.103985600994212,3.667134742191641,4.003447463767454,2.7264924263468076,2.038450261998323,3.4080306482932006,3.8800203393826207,3.6672982460803323,2.534157025504169,2.2073168123119404,-1.471913253520895,0.13334137457223605
